prefix	lemma	abs_freq	abs_freq0	abs_freq1	abs_freq2	freq	freq0	freq1	freq2
во[зс]	восполнять	1029	217	377	435	4.172	3.006	4.052	5.344
во[зс]	восполняться	153	46	63	44	0.62	0.637	0.677	0.541
во[зс]	воспользоваться	11852	4781	3497	3574	48.057	66.219	37.589	43.911
во[зс]	воспоминать	287	256	16	15	1.164	3.546	0.172	0.184
во[зс]	воспрепятствовать	782	406	202	174	3.171	5.623	2.171	2.138
во[зс]	воспрещать	1312	790	415	107	5.32	10.942	4.461	1.315
во[зс]	воспрещаться	563	279	231	53	2.283	3.864	2.483	0.651
во[зс]	воспротивиться	628	268	218	142	2.546	3.712	2.343	1.745
во[зс]	воспрянуть	498	174	216	108	2.019	2.41	2.322	1.327
во[зс]	воспрять	160	20	54	86	0.649	0.277	0.58	1.057
во[зс]	воспылать	237	112	67	58	0.961	1.551	0.72	0.713
во[зс]	восседать	1368	371	542	455	5.547	5.139	5.826	5.59
во[зс]	воссиять	490	291	127	72	1.987	4.03	1.365	0.885
во[зс]	восславлять	77	8	38	31	0.312	0.111	0.408	0.381
во[зс]	воссоздавать	1430	130	668	632	5.798	1.801	7.18	7.765
во[зс]	воссоздаваться	98	11	34	53	0.397	0.152	0.365	0.651
во[зс]	восставать	4923	2254	1891	778	19.962	31.219	20.326	9.559
во[зс]	восставлять	165	131	26	8	0.669	1.814	0.279	0.098
во[зс]	восстанавливать	10577	1803	4290	4484	42.887	24.972	46.113	55.091
во[зс]	восстанавливаться	1903	238	719	946	7.716	3.296	7.729	11.623
во[зс]	воссылать	128	107	11	10	0.519	1.482	0.118	0.123
во[зс]	восторжествовать	1055	463	387	205	4.278	6.413	4.16	2.519
во[зс]	востребовать	1385	45	42	1298	5.616	0.623	0.451	15.947
во[зс]	вострепетать	81	65	10	6	0.328	0.9	0.107	0.074
во[зс]	вострубить	43	18	15	10	0.174	0.249	0.161	0.123
во[зс]	восхвалять	866	358	367	141	3.511	4.958	3.945	1.732
во[зс]	восхваляться	63	27	28	8	0.255	0.374	0.301	0.098
во[зс]	восхищать	1897	629	690	578	7.692	8.712	7.417	7.101
во[зс]	восхищаться	5227	1545	2023	1659	21.194	21.399	21.745	20.383
во[зс]	восходить	7276	3305	2472	1499	29.502	45.776	26.572	18.417
во[зс]	восчувствовать	174	114	50	10	0.706	1.579	0.537	0.123
вы	выбалтывать	260	64	130	66	1.054	0.886	1.397	0.811
вы	выбегать	7187	2476	3440	1271	29.142	34.294	36.977	15.616
вы	выбеливать	517	179	197	141	2.096	2.479	2.118	1.732
вы	выбивать	6235	1199	2825	2211	25.281	16.607	30.366	27.165
вы	выбиваться	2768	959	1177	632	11.224	13.283	12.652	7.765
вы	выбирать	34172	7547	11642	14983	138.559	104.529	125.14	184.083
вы	выбираться	8524	1391	3676	3457	34.563	19.266	39.513	42.473
вы	выблевывать	33	5	9	19	0.134	0.069	0.097	0.233
вы	выбранить	151	111	35	5	0.612	1.537	0.376	0.061
вы	выбраниться	50	28	12	10	0.203	0.388	0.129	0.123
вы	выбрасывать	10205	1739	4585	3881	41.379	24.086	49.284	47.682
вы	выбрасываться	990	150	516	324	4.014	2.078	5.547	3.981
вы	выбредать	66	6	31	29	0.268	0.083	0.333	0.356
вы	выбривать	1521	417	732	372	6.167	5.776	7.868	4.57
вы	выбриваться	73	39	25	9	0.296	0.54	0.269	0.111
вы	выбывать	1034	283	441	310	4.193	3.92	4.74	3.809
вы	вываживать	28	5	14	9	0.114	0.069	0.15	0.111
вы	вываливать	266	12	120	134	1.079	0.166	1.29	1.646
вы	вываливаться	581	59	261	261	2.356	0.817	2.805	3.207
вы	вывалить	625	80	265	280	2.534	1.108	2.848	3.44
вы	вывалиться	1296	133	596	567	5.255	1.842	6.406	6.966
вы	вывалять	88	12	45	31	0.357	0.166	0.484	0.381
вы	вываляться	72	17	30	25	0.292	0.235	0.322	0.307
вы	вываривать	190	66	75	49	0.77	0.914	0.806	0.602
вы	вывариваться	46	11	21	14	0.187	0.152	0.226	0.172
вы	выведывать	820	351	274	195	3.325	4.862	2.945	2.396
вы	вывертываться	1079	305	478	296	4.375	4.224	5.138	3.637
вы	выверять	660	18	214	428	2.676	0.249	2.3	5.258
вы	вывесить	768	159	306	303	3.114	2.202	3.289	3.723
вы	вывести	5104	1717	1793	1594	20.695	23.781	19.273	19.584
вы	вывесть	149	137	7	5	0.604	1.898	0.075	0.061
вы	выветривать	187	41	93	53	0.758	0.568	1.0	0.651
вы	выветриваться	541	82	260	199	2.194	1.136	2.795	2.445
вы	вывешивать	514	86	204	224	2.084	1.191	2.193	2.752
вы	вывешиваться	139	17	64	58	0.564	0.235	0.688	0.713
вы	вывинчивать	84	7	50	27	0.341	0.097	0.537	0.332
вы	вывихивать	315	95	141	79	1.277	1.316	1.516	0.971
вы	выводить	16866	5500	6195	5171	68.387	76.178	66.59	63.531
вы	выводиться	1247	376	418	453	5.056	5.208	4.493	5.566
вы	вывозить	5737	1434	2243	2060	23.262	19.862	24.11	25.309
вы	вывозиться	330	104	102	124	1.338	1.44	1.096	1.523
вы	выволакивать	870	96	467	307	3.528	1.33	5.02	3.772
вы	выворачивать	3713	736	1755	1222	15.055	10.194	18.865	15.014
вы	выворачиваться	253	53	101	99	1.026	0.734	1.086	1.216
вы	вывязывать	62	7	27	28	0.251	0.097	0.29	0.344
вы	выгадывать	352	96	178	78	1.427	1.33	1.913	0.958
вы	выгибать	620	136	336	148	2.514	1.884	3.612	1.818
вы	выгибаться	566	72	284	210	2.295	0.997	3.053	2.58
вы	выглаживать	404	82	193	129	1.638	1.136	2.075	1.585
вы	выглядеть	19659	417	6355	12887	79.712	5.776	68.31	158.331
вы	выглядывать	6975	2255	2854	1866	28.282	31.233	30.678	22.926
вы	выговаривать	6936	3608	2201	1127	28.124	49.972	23.659	13.846
вы	выговариваться	518	81	216	221	2.1	1.122	2.322	2.715
вы	выгонять	8316	3024	3155	2137	33.719	41.884	33.913	26.255
вы	выгораживать	432	140	148	144	1.752	1.939	1.591	1.769
вы	выгорать	1454	344	716	394	5.896	4.765	7.696	4.841
вы	выгравировать	261	43	122	96	1.058	0.596	1.311	1.179
вы	выгребать	710	80	361	269	2.879	1.108	3.88	3.305
вы	выгружать	868	190	460	218	3.52	2.632	4.945	2.678
вы	выгружаться	283	33	178	72	1.147	0.457	1.913	0.885
вы	выгрызать	115	6	63	46	0.466	0.083	0.677	0.565
вы	выдавать	26381	8241	9389	8751	106.968	114.142	100.923	107.516
вы	выдаваться	4241	1360	1433	1448	17.196	18.837	15.403	17.79
вы	выдавливать	2200	151	855	1194	8.92	2.091	9.19	14.67
вы	выдавливаться	183	30	89	64	0.742	0.416	0.957	0.786
вы	выдаивать	110	31	49	30	0.446	0.429	0.527	0.369
вы	выдалбливать	363	100	172	91	1.472	1.385	1.849	1.118
вы	выдвигать	7804	1106	3843	2855	31.643	15.319	41.309	35.077
вы	выдвигаться	3018	661	1522	835	12.237	9.155	16.36	10.259
вы	выдворять	275	18	97	160	1.115	0.249	1.043	1.966
вы	выделывать	1303	623	411	269	5.283	8.629	4.418	3.305
вы	выделываться	155	81	44	30	0.628	1.122	0.473	0.369
вы	выделять	14899	1113	4526	9260	60.412	15.416	48.65	113.769
вы	выделяться	7380	1483	3002	2895	29.924	20.54	32.269	35.568
вы	выдергивать	2428	414	1031	983	9.845	5.734	11.082	12.077
вы	выдергиваться	70	12	35	23	0.284	0.166	0.376	0.283
вы	выдерживать	19299	4640	8277	6382	78.253	64.266	88.97	78.41
вы	выдерживаться	121	11	51	59	0.491	0.152	0.548	0.725
вы	выдирать	979	259	426	294	3.97	3.587	4.579	3.612
вы	выдираться	123	43	41	39	0.499	0.596	0.441	0.479
вы	выдрессировать	138	44	61	33	0.56	0.609	0.656	0.405
вы	выдубить	35	6	15	14	0.142	0.083	0.161	0.172
вы	выдувать	599	82	316	201	2.429	1.136	3.397	2.47
вы	выдумывать	8645	3667	3429	1549	35.053	50.79	36.858	19.031
вы	выдумываться	52	21	22	9	0.211	0.291	0.236	0.111
вы	выдыхать	2114	82	729	1303	8.572	1.136	7.836	16.009
вы	выдыхаться	778	136	372	270	3.155	1.884	3.999	3.317
вы	выедать	530	179	194	157	2.149	2.479	2.085	1.929
вы	выезжать	17674	7303	6889	3482	71.664	101.15	74.05	42.78
вы	выживать	5692	704	1620	3368	23.08	9.751	17.413	41.38
вы	выжигать	1651	449	706	496	6.694	6.219	7.589	6.094
вы	выжигаться	31	7	10	14	0.126	0.097	0.107	0.172
вы	выжидать	3139	1098	1329	712	12.728	15.208	14.285	8.748
вы	выжимать	2047	451	889	707	8.3	6.247	9.556	8.686
вы	выжиматься	82	22	40	20	0.332	0.305	0.43	0.246
вы	вызванивать	174	21	88	65	0.706	0.291	0.946	0.799
вы	вызвездить	70	20	40	10	0.284	0.277	0.43	0.123
вы	выздоравливать	2929	1227	1069	633	11.876	16.995	11.491	7.777
вы	выздоровлять	54	28	18	8	0.219	0.388	0.193	0.098
вы	вызнавать	234	78	92	64	0.949	1.08	0.989	0.786
вы	вызолачивать	320	232	55	33	1.298	3.213	0.591	0.405
вы	вызревать	553	40	252	261	2.242	0.554	2.709	3.207
вы	вызубривать	194	44	96	54	0.787	0.609	1.032	0.663
вы	вызывать	65197	13050	27595	24552	264.358	180.749	296.62	301.649
вы	вызываться	2525	963	1041	521	10.238	13.338	11.19	6.401
вы	выигрывать	10880	2475	3016	5389	44.116	34.28	32.419	66.21
вы	выигрываться	59	27	22	10	0.239	0.374	0.236	0.123
вы	выискивать	1177	194	548	435	4.772	2.687	5.89	5.344
вы	выискиваться	336	193	88	55	1.362	2.673	0.946	0.676
вы	выказывать	3325	1971	767	587	13.482	27.299	8.245	7.212
вы	выказываться	233	215	13	5	0.945	2.978	0.14	0.061
вы	выкалывать	584	200	206	178	2.368	2.77	2.214	2.187
вы	выкапывать	1724	422	748	554	6.99	5.845	8.04	6.807
вы	выкапываться	47	19	16	12	0.191	0.263	0.172	0.147
вы	выкарабкиваться	543	84	230	229	2.202	1.163	2.472	2.814
вы	выкармливать	439	164	173	102	1.78	2.271	1.86	1.253
вы	выкатить	975	185	549	241	3.953	2.562	5.901	2.961
вы	выкатиться	963	207	487	269	3.905	2.867	5.235	3.305
вы	выкатывать	359	71	200	88	1.456	0.983	2.15	1.081
вы	выкатываться	316	65	171	80	1.281	0.9	1.838	0.983
вы	выкачивать	363	48	191	124	1.472	0.665	2.053	1.523
вы	выкачиваться	24	5	12	7	0.097	0.069	0.129	0.086
вы	выкашивать	199	29	110	60	0.807	0.402	1.182	0.737
вы	выкашливать	39	7	18	14	0.158	0.097	0.193	0.172
вы	выкидывать	4682	1332	1882	1468	18.984	18.449	20.23	18.036
вы	выкидываться	134	45	58	31	0.543	0.623	0.623	0.381
вы	выкипать	107	11	56	40	0.434	0.152	0.602	0.491
вы	выкладывать	4640	633	1790	2217	18.814	8.767	19.241	27.238
вы	выкладываться	306	13	116	177	1.241	0.18	1.247	2.175
вы	выклевывать	182	46	79	57	0.738	0.637	0.849	0.7
вы	выклеивать	42	6	24	12	0.17	0.083	0.258	0.147
вы	выкликать	391	100	213	78	1.585	1.385	2.29	0.958
вы	выключать	3464	275	1441	1748	14.046	3.809	15.489	21.476
вы	выключаться	384	19	197	168	1.557	0.263	2.118	2.064
вы	выклянчивать	177	34	80	63	0.718	0.471	0.86	0.774
вы	выковывать	408	113	199	96	1.654	1.565	2.139	1.179
вы	выковываться	101	13	70	18	0.41	0.18	0.752	0.221
вы	выковыривать	330	18	156	156	1.338	0.249	1.677	1.917
вы	выковырять	137	16	59	62	0.556	0.222	0.634	0.762
вы	выколачивать	506	112	284	110	2.052	1.551	3.053	1.351
вы	выкорчевывать	336	36	199	101	1.362	0.499	2.139	1.241
вы	выкрадывать	644	203	225	216	2.611	2.812	2.419	2.654
вы	выкраивать	516	94	213	209	2.092	1.302	2.29	2.568
вы	выкраиваться	39	5	19	15	0.158	0.069	0.204	0.184
вы	выкрасить	1399	444	555	400	5.673	6.15	5.966	4.914
вы	выкрикивать	4332	703	2314	1315	17.565	9.737	24.873	16.156
вы	выкрикиваться	28	9	12	7	0.114	0.125	0.129	0.086
вы	выкристаллизовываться	136	17	74	45	0.551	0.235	0.795	0.553
вы	выкричать	30	9	15	6	0.122	0.125	0.161	0.074
вы	выкручивать	378	15	134	229	1.533	0.208	1.44	2.814
вы	выкручиваться	761	23	326	412	3.086	0.319	3.504	5.062
вы	выкупать	2073	721	381	971	8.406	9.986	4.095	11.93
вы	выкупаться	585	315	200	70	2.372	4.363	2.15	0.86
вы	выкупиться	38	26	7	5	0.154	0.36	0.075	0.061
вы	выкуривать	1205	338	490	377	4.886	4.681	5.267	4.632
вы	выкусывать	217	51	110	56	0.88	0.706	1.182	0.688
вы	выкушать	201	162	32	7	0.815	2.244	0.344	0.086
вы	вылавливать	1300	115	601	584	5.271	1.593	6.46	7.175
вы	вылавливаться	33	8	20	5	0.134	0.111	0.215	0.061
вы	вылазить	311	15	190	106	1.261	0.208	2.042	1.302
вы	вылакать	98	23	39	36	0.397	0.319	0.419	0.442
вы	выламывать	861	275	364	222	3.491	3.809	3.913	2.728
вы	выламываться	105	9	49	47	0.426	0.125	0.527	0.577
вы	вылеживать	67	21	26	20	0.272	0.291	0.279	0.246
вы	вылеживаться	69	23	30	16	0.28	0.319	0.322	0.197
вы	вылезать	8911	1485	4697	2729	36.132	20.568	50.488	33.529
вы	вылепливать	520	101	234	185	2.108	1.399	2.515	2.273
вы	вылеплять	100	18	43	39	0.405	0.249	0.462	0.479
вы	вылепляться	41	7	16	18	0.166	0.097	0.172	0.221
вы	вылетать	7254	1282	3334	2638	29.413	17.756	35.837	32.411
вы	вылечивать	1813	514	670	629	7.351	7.119	7.202	7.728
вы	вылечиваться	419	136	137	146	1.699	1.884	1.473	1.794
вы	выливать	2185	664	858	663	8.86	9.197	9.223	8.146
вы	выливаться	2120	551	876	693	8.596	7.632	9.416	8.514
вы	вылизывать	451	34	213	204	1.829	0.471	2.29	2.506
вы	вылинять	256	43	156	57	1.038	0.596	1.677	0.7
вы	вылупливать	187	29	115	43	0.758	0.402	1.236	0.528
вы	вылупливаться	371	65	177	129	1.504	0.9	1.903	1.585
вы	вылупляться	92	16	30	46	0.373	0.222	0.322	0.565
вы	вылущивать	84	19	45	20	0.341	0.263	0.484	0.246
вы	вымазывать	728	286	297	145	2.952	3.961	3.192	1.781
вы	вымазываться	81	13	52	16	0.328	0.18	0.559	0.197
вы	вымаливать	576	243	212	121	2.336	3.366	2.279	1.487
вы	выманивать	708	317	204	187	2.871	4.391	2.193	2.298
вы	вымаривать	43	14	19	10	0.174	0.194	0.204	0.123
вы	вымарывать	237	86	68	83	0.961	1.191	0.731	1.02
вы	вымарываться	23	9	5	9	0.093	0.125	0.054	0.111
вы	выматывать	478	89	223	166	1.938	1.233	2.397	2.039
вы	вымачивать	266	74	91	101	1.079	1.025	0.978	1.241
вы	вымащивать	462	162	163	137	1.873	2.244	1.752	1.683
вы	выменивать	747	190	350	207	3.029	2.632	3.762	2.543
вы	вымерзать	149	18	63	68	0.604	0.249	0.677	0.835
вы	вымерить	89	37	37	15	0.361	0.512	0.398	0.184
вы	вымерять	101	35	43	23	0.41	0.485	0.462	0.283
вы	вымести	466	140	223	103	1.89	1.939	2.397	1.265
вы	выметать	246	62	121	63	0.997	0.859	1.301	0.774
вы	выметаться	118	12	58	48	0.478	0.166	0.623	0.59
вы	вымещать	418	227	119	72	1.695	3.144	1.279	0.885
вы	вымирать	2256	469	971	816	9.148	6.496	10.437	10.025
вы	вымогать	339	79	92	168	1.375	1.094	0.989	2.064
вы	вымокать	361	62	206	93	1.464	0.859	2.214	1.143
вы	вымолвить	1789	1121	385	283	7.254	15.526	4.138	3.477
вы	вымораживать	69	18	22	29	0.28	0.249	0.236	0.356
вы	вымучивать	396	124	154	118	1.606	1.717	1.655	1.45
вы	вымуштровать	90	24	44	22	0.365	0.332	0.473	0.27
вы	вымывать	3354	793	1558	1003	13.6	10.983	16.747	12.323
вы	вымываться	537	124	287	126	2.177	1.717	3.085	1.548
вы	вымышлять	387	261	82	44	1.569	3.615	0.881	0.541
вы	вынашивать	483	48	184	251	1.958	0.665	1.978	3.084
вы	вынашиваться	78	6	32	40	0.316	0.083	0.344	0.491
вы	вынести	12508	3661	4755	4092	50.717	50.707	51.112	50.275
вы	вынестись	128	33	79	16	0.519	0.457	0.849	0.197
вы	вынимать	17074	5804	7789	3481	69.231	80.388	83.724	42.768
вы	выниматься	286	119	108	59	1.16	1.648	1.161	0.725
вы	выносить	7132	2038	2717	2377	28.919	28.227	29.205	29.204
вы	выноситься	680	99	244	337	2.757	1.371	2.623	4.14
вы	вынуждать	10974	1686	3980	5308	44.497	23.352	42.781	65.215
вы	выныривать	2208	302	1092	814	8.953	4.183	11.738	10.001
вы	вынюхивать	273	31	135	107	1.107	0.429	1.451	1.315
вы	вынянчивать	114	60	34	20	0.462	0.831	0.365	0.246
вы	выпадать	10061	2327	4107	3627	40.795	32.23	44.146	44.562
вы	выпаливать	1514	321	652	541	6.139	4.446	7.008	6.647
вы	выпалывать	128	24	64	40	0.519	0.332	0.688	0.491
вы	выпаривать	222	77	92	53	0.9	1.066	0.989	0.651
вы	выпариваться	89	49	20	20	0.361	0.679	0.215	0.246
вы	выпархивать	496	128	193	175	2.011	1.773	2.075	2.15
вы	выпарывать	516	201	232	83	2.092	2.784	2.494	1.02
вы	выпачкать	204	93	93	18	0.827	1.288	1.0	0.221
вы	выпачкаться	52	31	16	5	0.211	0.429	0.172	0.061
вы	выпевать	194	53	70	71	0.787	0.734	0.752	0.872
вы	выпекать	316	33	151	132	1.281	0.457	1.623	1.622
вы	выпекаться	42	5	23	14	0.17	0.069	0.247	0.172
вы	выпивать	31716	8644	12551	10521	128.601	119.723	134.911	129.262
вы	выпиваться	90	40	27	23	0.365	0.554	0.29	0.283
вы	выпиливать	233	29	112	92	0.945	0.402	1.204	1.13
вы	выпирать	978	76	535	367	3.966	1.053	5.751	4.509
вы	выписывать	6918	2273	2512	2133	28.051	31.482	27.002	26.206
вы	выписываться	756	147	355	254	3.065	2.036	3.816	3.121
